, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 
IC64, 94.0, 17.0, 20.0, 80.0, 89.0, 75.0, 49.0, 31.0, 5.0, 34.0, 40.0, 22.0, 18.0, 38.0, 50.0, 36.0, 35.0, 75.0, 15.0, 12.0, 25.0, 4.0, 55.0, 85.0, 87.0, 63.0, 87.0, 62.0, 23.0, 29.0, 72.0, 81.0, 94.0, 61.0, 27.0, 70.0, 47.0, 6.0, 52.0, 21.0, 19.0, 27.0, 24.0, 56.0, 78.0, 79.0, 29.0, 84.0, 70.0, 81.0, 90.0, 82.0, 69.0, 33.0, 32.0, 38.0, 30.0, 8.0, 25.0, 54.0, 6.0, 62.0, 75.0, 94.0, 46.0, 11.0, 58.0, 77.0, 88.0, 51.0, 36.0, 28.0, 0.0, 1.0, 79.0, 11.0, 44.0, 81.0, 88.0, 93.0, 16.0, 3.0, 45.0, 77.0, 59.0, 78.0, 2.0, 51.0, 30.0, 4.0, 44.0, 51.0, 80.0, 43.0, 26.0, 68.0, 80.0, 63.0, 13.0, 67.0, 66.0, 69.0, 31.0, 45.0, 54.0, 27.0, 92.0, 41.0, 13.0, 99.0, 56.0, 38.0, 79.0, 10.0, 37.0, 9.0, 60.0, 91.0, 1.0, 5.0, 54.0, 61.0, 95.0, 86.0, 62.0, 53.0, 70.0, 3.0, 56.0, 96.0, 53.0, 76.0, 43.0, 20.0, 95.0, 73.0, 26.0, 86.0, 52.0, 12.0, 37.0, 50.0, 11.0, 71.0, 5.0, 76.0, 61.0, 6.0, 29.0, 26.0, 2.0, 19.0, 14.0, 44.0, 18.0, 76.0, 52.0, 68.0, 55.0, 55.0, 3.0, 45.0, 43.0, 0.0, 64.0, 99.0, 98.0, 20.0, 77.0, 50.0, 4.0, 42.0, 18.0, 74.0, 93.0, 37.0, 83.0, 36.0, 25.0, 95.0, 57.0, 97.0, 93.0, 12.0, 88.0, 28.0, 86.0, 48.0, 53.0, 63.0, 19.0, 68.0, 39.0, 13.0, 65.0, 31.0, 7.0, 69.0, 30.0, 2.0, 28.0, 78.0, 87.0, 1.0, 
IC65, 36.0, 17.0, 54.0, 27.0, 35.0, 70.0, 56.0, 99.0, 98.0, 29.0, 68.0, 26.0, 14.0, 24.0, 18.0, 7.0, 2.0, 3.0, 49.0, 52.0, 88.0, 87.0, 90.0, 52.0, 88.0, 91.0, 50.0, 50.0, 61.0, 86.0, 99.0, 60.0, 10.0, 19.0, 76.0, 53.0, 36.0, 68.0, 20.0, 8.0, 77.0, 28.0, 9.0, 16.0, 1.0, 44.0, 79.0, 45.0, 31.0, 58.0, 30.0, 6.0, 6.0, 22.0, 87.0, 43.0, 70.0, 63.0, 4.0, 5.0, 86.0, 55.0, 38.0, 56.0, 61.0, 18.0, 73.0, 94.0, 93.0, 93.0, 79.0, 84.0, 70.0, 13.0, 56.0, 0.0, 54.0, 95.0, 86.0, 75.0, 38.0, 15.0, 77.0, 11.0, 40.0, 12.0, 3.0, 64.0, 93.0, 61.0, 30.0, 37.0, 63.0, 62.0, 25.0, 32.0, 81.0, 94.0, 66.0, 96.0, 71.0, 62.0, 26.0, 1.0, 6.0, 37.0, 30.0, 3.0, 0.0, 55.0, 33.0, 2.0, 67.0, 97.0, 81.0, 55.0, 11.0, 4.0, 59.0, 26.0, 42.0, 41.0, 85.0, 82.0, 28.0, 47.0, 38.0, 75.0, 95.0, 78.0, 18.0, 12.0, 53.0, 78.0, 94.0, 65.0, 51.0, 46.0, 36.0, 27.0, 50.0, 31.0, 44.0, 28.0, 34.0, 72.0, 81.0, 51.0, 43.0, 78.0, 21.0, 39.0, 20.0, 74.0, 62.0, 69.0, 45.0, 48.0, 5.0, 25.0, 77.0, 25.0, 80.0, 69.0, 45.0, 76.0, 80.0, 31.0, 1.0, 76.0, 29.0, 5.0, 13.0, 12.0, 63.0, 54.0, 19.0, 88.0, 29.0, 87.0, 89.0, 44.0, 79.0, 57.0, 23.0, 27.0, 37.0, 68.0, 4.0, 20.0, 51.0, 53.0, 92.0, 52.0, 43.0, 11.0, 2.0, 75.0, 95.0, 83.0, 13.0, 19.0, 80.0, 69.0, 
IC66, 69.0, 57.0, 1.0, 5.0, 53.0, 77.0, 67.0, 73.0, 87.0, 66.0, 49.0, 26.0, 44.0, 25.0, 29.0, 6.0, 0.0, 2.0, 51.0, 13.0, 64.0, 93.0, 78.0, 76.0, 54.0, 92.0, 87.0, 77.0, 99.0, 98.0, 96.0, 78.0, 19.0, 7.0, 4.0, 19.0, 45.0, 30.0, 29.0, 53.0, 4.0, 16.0, 40.0, 74.0, 68.0, 51.0, 61.0, 36.0, 51.0, 75.0, 54.0, 17.0, 31.0, 61.0, 62.0, 93.0, 90.0, 62.0, 4.0, 0.0, 8.0, 13.0, 37.0, 48.0, 30.0, 18.0, 37.0, 45.0, 80.0, 86.0, 87.0, 70.0, 85.0, 79.0, 26.0, 79.0, 15.0, 18.0, 63.0, 18.0, 41.0, 50.0, 56.0, 44.0, 43.0, 52.0, 30.0, 11.0, 25.0, 37.0, 94.0, 86.0, 52.0, 56.0, 31.0, 28.0, 1.0, 2.0, 20.0, 76.0, 81.0, 58.0, 82.0, 63.0, 99.0, 88.0, 94.0, 95.0, 72.0, 77.0, 65.0, 36.0, 28.0, 50.0, 45.0, 26.0, 3.0, 6.0, 27.0, 10.0, 21.0, 75.0, 75.0, 60.0, 42.0, 6.0, 50.0, 46.0, 27.0, 20.0, 12.0, 9.0, 33.0, 71.0, 95.0, 93.0, 56.0, 14.0, 81.0, 81.0, 43.0, 36.0, 24.0, 39.0, 27.0, 22.0, 32.0, 35.0, 5.0, 2.0, 1.0, 31.0, 63.0, 78.0, 80.0, 54.0, 38.0, 68.0, 88.0, 88.0, 95.0, 86.0, 91.0, 97.0, 79.0, 70.0, 59.0, 94.0, 52.0, 68.0, 23.0, 5.0, 55.0, 20.0, 29.0, 44.0, 11.0, 11.0, 12.0, 69.0, 76.0, 25.0, 13.0, 19.0, 53.0, 84.0, 38.0, 3.0, 3.0, 61.0, 69.0, 34.0, 62.0, 89.0, 43.0, 28.0, 55.0, 80.0, 70.0, 55.0, 47.0, 83.0, 38.0, 12.0, 
IC67, 29.0, 13.0, 25.0, 25.0, 52.0, 51.0, 93.0, 94.0, 98.0, 98.0, 95.0, 85.0, 2.0, 0.0, 29.0, 40.0, 34.0, 43.0, 42.0, 37.0, 65.0, 54.0, 70.0, 47.0, 23.0, 6.0, 3.0, 13.0, 26.0, 56.0, 61.0, 31.0, 8.0, 16.0, 78.0, 63.0, 62.0, 75.0, 76.0, 78.0, 50.0, 30.0, 27.0, 12.0, 21.0, 11.0, 3.0, 12.0, 7.0, 5.0, 5.0, 9.0, 36.0, 76.0, 54.0, 78.0, 86.0, 84.0, 93.0, 53.0, 97.0, 93.0, 89.0, 84.0, 53.0, 87.0, 80.0, 79.0, 92.0, 52.0, 79.0, 85.0, 72.0, 13.0, 10.0, 1.0, 26.0, 79.0, 77.0, 55.0, 62.0, 70.0, 44.0, 62.0, 56.0, 36.0, 18.0, 4.0, 18.0, 17.0, 19.0, 71.0, 20.0, 68.0, 48.0, 56.0, 63.0, 19.0, 38.0, 5.0, 27.0, 51.0, 50.0, 60.0, 75.0, 43.0, 14.0, 6.0, 4.0, 2.0, 3.0, 1.0, 4.0, 27.0, 11.0, 32.0, 91.0, 87.0, 85.0, 92.0, 38.0, 69.0, 96.0, 92.0, 87.0, 84.0, 68.0, 88.0, 84.0, 45.0, 80.0, 61.0, 55.0, 94.0, 51.0, 22.0, 74.0, 20.0, 54.0, 86.0, 57.0, 18.0, 81.0, 63.0, 49.0, 29.0, 45.0, 12.0, 30.0, 25.0, 68.0, 64.0, 70.0, 37.0, 43.0, 15.0, 41.0, 50.0, 28.0, 24.0, 39.0, 59.0, 36.0, 66.0, 28.0, 46.0, 0.0, 1.0, 38.0, 35.0, 28.0, 19.0, 69.0, 73.0, 26.0, 11.0, 6.0, 37.0, 44.0, 30.0, 53.0, 69.0, 52.0, 90.0, 77.0, 75.0, 80.0, 86.0, 94.0, 82.0, 61.0, 55.0, 67.0, 83.0, 31.0, 44.0, 31.0, 58.0, 76.0, 77.0, 33.0, 45.0, 20.0, 2.0, 
IC68, 63.0, 45.0, 40.0, 41.0, 38.0, 25.0, 19.0, 78.0, 87.0, 25.0, 16.0, 2.0, 6.0, 79.0, 31.0, 52.0, 34.0, 8.0, 55.0, 50.0, 61.0, 94.0, 86.0, 77.0, 93.0, 87.0, 76.0, 96.0, 66.0, 65.0, 94.0, 80.0, 37.0, 53.0, 77.0, 54.0, 55.0, 63.0, 4.0, 0.0, 50.0, 30.0, 13.0, 56.0, 62.0, 64.0, 31.0, 39.0, 79.0, 35.0, 12.0, 4.0, 14.0, 29.0, 58.0, 69.0, 22.0, 15.0, 1.0, 12.0, 88.0, 25.0, 13.0, 27.0, 79.0, 30.0, 36.0, 61.0, 43.0, 26.0, 3.0, 3.0, 9.0, 1.0, 99.0, 90.0, 95.0, 95.0, 99.0, 97.0, 73.0, 27.0, 48.0, 37.0, 69.0, 76.0, 86.0, 78.0, 93.0, 70.0, 52.0, 55.0, 46.0, 74.0, 28.0, 29.0, 20.0, 18.0, 28.0, 52.0, 33.0, 75.0, 56.0, 18.0, 0.0, 86.0, 43.0, 4.0, 36.0, 13.0, 32.0, 19.0, 80.0, 91.0, 67.0, 71.0, 5.0, 5.0, 70.0, 44.0, 38.0, 51.0, 94.0, 76.0, 69.0, 80.0, 21.0, 44.0, 57.0, 50.0, 84.0, 6.0, 29.0, 72.0, 3.0, 20.0, 38.0, 2.0, 17.0, 31.0, 6.0, 7.0, 36.0, 26.0, 54.0, 62.0, 95.0, 61.0, 68.0, 85.0, 89.0, 88.0, 49.0, 54.0, 82.0, 62.0, 68.0, 19.0, 77.0, 92.0, 98.0, 45.0, 11.0, 56.0, 47.0, 88.0, 81.0, 75.0, 18.0, 81.0, 63.0, 44.0, 43.0, 51.0, 60.0, 59.0, 5.0, 53.0, 45.0, 12.0, 11.0, 1.0, 23.0, 42.0, 2.0, 28.0, 11.0, 37.0, 10.0, 27.0, 87.0, 68.0, 51.0, 26.0, 30.0, 81.0, 24.0, 20.0, 75.0, 93.0, 70.0, 83.0, 53.0, 78.0, 
IC69, 57.0, 26.0, 11.0, 18.0, 52.0, 56.0, 63.0, 81.0, 79.0, 31.0, 37.0, 54.0, 61.0, 68.0, 86.0, 59.0, 27.0, 77.0, 81.0, 94.0, 73.0, 53.0, 48.0, 6.0, 0.0, 13.0, 29.0, 53.0, 79.0, 75.0, 37.0, 43.0, 81.0, 69.0, 27.0, 30.0, 45.0, 55.0, 8.0, 36.0, 29.0, 31.0, 78.0, 19.0, 5.0, 31.0, 52.0, 27.0, 41.0, 46.0, 36.0, 30.0, 23.0, 44.0, 3.0, 2.0, 6.0, 16.0, 75.0, 84.0, 63.0, 87.0, 54.0, 95.0, 80.0, 95.0, 97.0, 76.0, 92.0, 86.0, 72.0, 90.0, 94.0, 32.0, 1.0, 99.0, 82.0, 74.0, 67.0, 3.0, 11.0, 66.0, 11.0, 10.0, 61.0, 55.0, 78.0, 6.0, 4.0, 62.0, 61.0, 37.0, 7.0, 68.0, 91.0, 19.0, 12.0, 13.0, 56.0, 70.0, 15.0, 1.0, 5.0, 19.0, 98.0, 9.0, 25.0, 30.0, 29.0, 5.0, 4.0, 33.0, 2.0, 13.0, 71.0, 79.0, 93.0, 80.0, 94.0, 99.0, 65.0, 69.0, 51.0, 50.0, 93.0, 96.0, 86.0, 87.0, 62.0, 18.0, 58.0, 85.0, 75.0, 51.0, 24.0, 38.0, 28.0, 2.0, 4.0, 12.0, 17.0, 28.0, 88.0, 38.0, 25.0, 36.0, 56.0, 47.0, 70.0, 76.0, 93.0, 76.0, 83.0, 43.0, 68.0, 20.0, 43.0, 62.0, 26.0, 38.0, 54.0, 78.0, 53.0, 51.0, 64.0, 49.0, 0.0, 1.0, 12.0, 14.0, 35.0, 18.0, 20.0, 50.0, 70.0, 88.0, 44.0, 34.0, 77.0, 69.0, 20.0, 3.0, 22.0, 87.0, 77.0, 80.0, 45.0, 60.0, 95.0, 88.0, 50.0, 39.0, 21.0, 44.0, 28.0, 52.0, 89.0, 42.0, 26.0, 63.0, 55.0, 40.0, 25.0, 45.0, 
IC71, 5.0, 33.0, 21.0, 36.0, 20.0, 60.0, 6.0, 67.0, 92.0, 55.0, 74.0, 12.0, 57.0, 78.0, 44.0, 25.0, 51.0, 62.0, 70.0, 34.0, 79.0, 86.0, 94.0, 98.0, 53.0, 85.0, 35.0, 37.0, 55.0, 63.0, 80.0, 74.0, 23.0, 42.0, 49.0, 47.0, 40.0, 13.0, 4.0, 3.0, 13.0, 56.0, 20.0, 19.0, 25.0, 24.0, 28.0, 8.0, 11.0, 42.0, 54.0, 3.0, 32.0, 61.0, 78.0, 93.0, 50.0, 86.0, 28.0, 18.0, 90.0, 5.0, 44.0, 76.0, 69.0, 52.0, 27.0, 75.0, 84.0, 33.0, 34.0, 1.0, 1.0, 72.0, 93.0, 88.0, 7.0, 25.0, 58.0, 86.0, 79.0, 12.0, 33.0, 15.0, 2.0, 68.0, 87.0, 96.0, 98.0, 80.0, 94.0, 94.0, 97.0, 95.0, 16.0, 36.0, 26.0, 36.0, 41.0, 65.0, 19.0, 29.0, 48.0, 26.0, 0.0, 68.0, 11.0, 1.0, 5.0, 0.0, 13.0, 4.0, 50.0, 62.0, 10.0, 38.0, 12.0, 2.0, 37.0, 27.0, 83.0, 74.0, 69.0, 91.0, 79.0, 61.0, 55.0, 53.0, 89.0, 67.0, 62.0, 9.0, 26.0, 29.0, 17.0, 87.0, 85.0, 4.0, 66.0, 75.0, 52.0, 81.0, 51.0, 64.0, 78.0, 73.0, 92.0, 87.0, 85.0, 71.0, 43.0, 49.0, 35.0, 61.0, 46.0, 51.0, 44.0, 59.0, 67.0, 18.0, 49.0, 27.0, 11.0, 14.0, 6.0, 28.0, 6.0, 45.0, 37.0, 75.0, 34.0, 50.0, 80.0, 77.0, 76.0, 77.0, 60.0, 82.0, 53.0, 42.0, 77.0, 54.0, 39.0, 3.0, 2.0, 52.0, 33.0, 43.0, 22.0, 29.0, 69.0, 35.0, 30.0, 43.0, 20.0, 31.0, 18.0, 19.0, 76.0, 54.0, 60.0, 93.0, 68.0, 92.0, 
IC72, 18.0, 49.0, 27.0, 40.0, 63.0, 71.0, 83.0, 68.0, 84.0, 87.0, 76.0, 55.0, 56.0, 31.0, 69.0, 41.0, 4.0, 2.0, 51.0, 82.0, 80.0, 68.0, 22.0, 6.0, 13.0, 21.0, 28.0, 28.0, 70.0, 53.0, 69.0, 61.0, 36.0, 26.0, 51.0, 94.0, 93.0, 86.0, 65.0, 2.0, 1.0, 7.0, 26.0, 70.0, 78.0, 29.0, 52.0, 36.0, 47.0, 77.0, 55.0, 54.0, 43.0, 16.0, 45.0, 61.0, 93.0, 88.0, 54.0, 39.0, 31.0, 38.0, 48.0, 2.0, 11.0, 11.0, 19.0, 69.0, 66.0, 95.0, 99.0, 99.0, 95.0, 29.0, 27.0, 8.0, 25.0, 13.0, 6.0, 0.0, 9.0, 44.0, 79.0, 55.0, 59.0, 63.0, 88.0, 18.0, 0.0, 52.0, 52.0, 44.0, 23.0, 3.0, 70.0, 76.0, 78.0, 76.0, 88.0, 79.0, 73.0, 51.0, 91.0, 75.0, 12.0, 78.0, 50.0, 85.0, 80.0, 56.0, 75.0, 43.0, 5.0, 5.0, 32.0, 62.0, 31.0, 12.0, 1.0, 6.0, 3.0, 4.0, 72.0, 68.0, 30.0, 46.0, 89.0, 92.0, 77.0, 44.0, 18.0, 45.0, 95.0, 94.0, 90.0, 75.0, 63.0, 87.0, 34.0, 10.0, 24.0, 12.0, 15.0, 27.0, 58.0, 28.0, 57.0, 43.0, 5.0, 20.0, 30.0, 62.0, 74.0, 87.0, 64.0, 3.0, 37.0, 56.0, 67.0, 80.0, 97.0, 96.0, 93.0, 77.0, 94.0, 53.0, 1.0, 36.0, 38.0, 26.0, 37.0, 42.0, 54.0, 30.0, 13.0, 20.0, 17.0, 11.0, 35.0, 25.0, 38.0, 19.0, 45.0, 60.0, 79.0, 81.0, 14.0, 20.0, 33.0, 19.0, 50.0, 62.0, 98.0, 86.0, 37.0, 4.0, 29.0, 53.0, 81.0, 81.0, 86.0, 25.0, 50.0, 61.0, 
IC73, 6.0, 15.0, 22.0, 3.0, 19.0, 12.0, 53.0, 37.0, 64.0, 79.0, 55.0, 71.0, 50.0, 27.0, 0.0, 10.0, 61.0, 95.0, 93.0, 98.0, 94.0, 94.0, 93.0, 93.0, 87.0, 81.0, 49.0, 88.0, 95.0, 96.0, 82.0, 68.0, 52.0, 3.0, 6.0, 51.0, 31.0, 25.0, 4.0, 3.0, 4.0, 12.0, 5.0, 2.0, 19.0, 2.0, 0.0, 23.0, 44.0, 54.0, 80.0, 69.0, 13.0, 26.0, 53.0, 56.0, 87.0, 75.0, 75.0, 55.0, 25.0, 48.0, 44.0, 68.0, 36.0, 81.0, 67.0, 45.0, 88.0, 85.0, 77.0, 70.0, 76.0, 57.0, 28.0, 65.0, 54.0, 44.0, 74.0, 24.0, 5.0, 20.0, 32.0, 55.0, 12.0, 1.0, 34.0, 78.0, 99.0, 99.0, 95.0, 97.0, 70.0, 80.0, 38.0, 26.0, 30.0, 29.0, 40.0, 1.0, 1.0, 17.0, 20.0, 29.0, 18.0, 13.0, 11.0, 28.0, 47.0, 19.0, 86.0, 94.0, 79.0, 84.0, 75.0, 28.0, 18.0, 11.0, 14.0, 58.0, 36.0, 79.0, 91.0, 81.0, 50.0, 76.0, 9.0, 52.0, 86.0, 62.0, 63.0, 73.0, 33.0, 37.0, 43.0, 41.0, 35.0, 30.0, 8.0, 18.0, 52.0, 63.0, 83.0, 43.0, 38.0, 43.0, 39.0, 42.0, 45.0, 27.0, 45.0, 7.0, 61.0, 89.0, 86.0, 51.0, 62.0, 31.0, 59.0, 78.0, 77.0, 87.0, 61.0, 70.0, 46.0, 20.0, 6.0, 36.0, 77.0, 69.0, 50.0, 27.0, 38.0, 62.0, 11.0, 4.0, 31.0, 29.0, 90.0, 78.0, 72.0, 92.0, 68.0, 56.0, 5.0, 25.0, 56.0, 69.0, 88.0, 60.0, 30.0, 76.0, 51.0, 13.0, 21.0, 37.0, 63.0, 2.0, 16.0, 80.0, 53.0, 26.0, 54.0, 66.0, 
IC74, 33.0, 88.0, 26.0, 37.0, 36.0, 50.0, 58.0, 68.0, 90.0, 32.0, 55.0, 86.0, 86.0, 80.0, 51.0, 34.0, 39.0, 5.0, 36.0, 87.0, 78.0, 56.0, 35.0, 93.0, 28.0, 43.0, 2.0, 3.0, 89.0, 75.0, 53.0, 70.0, 12.0, 0.0, 0.0, 2.0, 14.0, 17.0, 43.0, 63.0, 61.0, 20.0, 18.0, 62.0, 95.0, 26.0, 25.0, 36.0, 37.0, 53.0, 81.0, 61.0, 52.0, 64.0, 94.0, 98.0, 63.0, 94.0, 68.0, 31.0, 52.0, 40.0, 27.0, 19.0, 77.0, 70.0, 11.0, 51.0, 11.0, 25.0, 53.0, 56.0, 88.0, 99.0, 99.0, 83.0, 55.0, 21.0, 9.0, 1.0, 6.0, 8.0, 29.0, 92.0, 45.0, 48.0, 54.0, 46.0, 2.0, 19.0, 70.0, 54.0, 79.0, 5.0, 61.0, 87.0, 7.0, 3.0, 41.0, 67.0, 81.0, 13.0, 69.0, 94.0, 5.0, 11.0, 1.0, 29.0, 31.0, 25.0, 49.0, 38.0, 29.0, 44.0, 43.0, 63.0, 69.0, 45.0, 76.0, 55.0, 93.0, 62.0, 18.0, 20.0, 93.0, 77.0, 87.0, 78.0, 52.0, 74.0, 80.0, 69.0, 44.0, 84.0, 97.0, 91.0, 22.0, 95.0, 86.0, 73.0, 19.0, 27.0, 4.0, 13.0, 42.0, 28.0, 10.0, 20.0, 1.0, 4.0, 13.0, 66.0, 68.0, 75.0, 24.0, 23.0, 45.0, 56.0, 80.0, 54.0, 85.0, 62.0, 47.0, 30.0, 95.0, 81.0, 6.0, 26.0, 72.0, 82.0, 65.0, 16.0, 6.0, 4.0, 38.0, 76.0, 30.0, 12.0, 12.0, 57.0, 96.0, 50.0, 28.0, 31.0, 44.0, 79.0, 27.0, 38.0, 76.0, 71.0, 51.0, 3.0, 50.0, 60.0, 37.0, 15.0, 78.0, 79.0, 59.0, 18.0, 88.0, 75.0, 30.0, 77.0, 
IC75, 31.0, 72.0, 26.0, 14.0, 15.0, 3.0, 31.0, 80.0, 69.0, 38.0, 1.0, 77.0, 95.0, 94.0, 63.0, 30.0, 30.0, 3.0, 6.0, 38.0, 29.0, 76.0, 74.0, 92.0, 51.0, 52.0, 22.0, 68.0, 99.0, 96.0, 77.0, 88.0, 61.0, 35.0, 63.0, 70.0, 68.0, 36.0, 52.0, 27.0, 43.0, 5.0, 1.0, 2.0, 53.0, 53.0, 1.0, 23.0, 70.0, 60.0, 75.0, 62.0, 78.0, 79.0, 81.0, 79.0, 51.0, 78.0, 4.0, 8.0, 55.0, 46.0, 34.0, 37.0, 86.0, 62.0, 2.0, 56.0, 13.0, 13.0, 18.0, 16.0, 82.0, 98.0, 90.0, 5.0, 43.0, 19.0, 19.0, 9.0, 5.0, 19.0, 44.0, 59.0, 55.0, 80.0, 86.0, 87.0, 76.0, 85.0, 88.0, 94.0, 81.0, 18.0, 58.0, 76.0, 45.0, 4.0, 54.0, 61.0, 68.0, 20.0, 6.0, 30.0, 0.0, 70.0, 62.0, 17.0, 65.0, 54.0, 75.0, 71.0, 40.0, 49.0, 56.0, 61.0, 69.0, 93.0, 93.0, 57.0, 86.0, 73.0, 94.0, 48.0, 12.0, 11.0, 45.0, 81.0, 50.0, 18.0, 63.0, 25.0, 20.0, 37.0, 50.0, 38.0, 2.0, 25.0, 28.0, 42.0, 26.0, 51.0, 31.0, 20.0, 79.0, 33.0, 26.0, 28.0, 7.0, 27.0, 66.0, 78.0, 87.0, 77.0, 55.0, 12.0, 44.0, 47.0, 93.0, 84.0, 67.0, 6.0, 0.0, 28.0, 56.0, 41.0, 43.0, 64.0, 97.0, 95.0, 69.0, 53.0, 29.0, 52.0, 88.0, 99.0, 87.0, 12.0, 75.0, 91.0, 89.0, 36.0, 3.0, 13.0, 25.0, 44.0, 11.0, 4.0, 21.0, 29.0, 80.0, 32.0, 36.0, 27.0, 39.0, 50.0, 37.0, 11.0, 10.0, 54.0, 95.0, 83.0, 45.0, 24.0, 
IC76, 34.0, 26.0, 5.0, 0.0, 11.0, 62.0, 52.0, 44.0, 36.0, 29.0, 26.0, 25.0, 79.0, 80.0, 75.0, 86.0, 79.0, 63.0, 68.0, 76.0, 85.0, 66.0, 48.0, 39.0, 64.0, 86.0, 93.0, 85.0, 60.0, 85.0, 95.0, 93.0, 61.0, 25.0, 33.0, 61.0, 50.0, 55.0, 31.0, 23.0, 37.0, 5.0, 6.0, 1.0, 1.0, 12.0, 5.0, 24.0, 19.0, 11.0, 3.0, 44.0, 61.0, 76.0, 79.0, 65.0, 27.0, 45.0, 13.0, 19.0, 9.0, 56.0, 82.0, 68.0, 20.0, 4.0, 52.0, 73.0, 43.0, 74.0, 54.0, 84.0, 72.0, 38.0, 92.0, 93.0, 96.0, 94.0, 94.0, 92.0, 69.0, 40.0, 41.0, 37.0, 89.0, 88.0, 36.0, 4.0, 0.0, 1.0, 22.0, 6.0, 4.0, 12.0, 67.0, 80.0, 38.0, 56.0, 75.0, 54.0, 14.0, 29.0, 53.0, 13.0, 49.0, 55.0, 70.0, 87.0, 87.0, 90.0, 38.0, 2.0, 16.0, 28.0, 78.0, 87.0, 53.0, 69.0, 81.0, 29.0, 7.0, 46.0, 87.0, 57.0, 68.0, 69.0, 37.0, 45.0, 20.0, 27.0, 47.0, 77.0, 81.0, 50.0, 59.0, 55.0, 30.0, 11.0, 12.0, 8.0, 18.0, 10.0, 6.0, 2.0, 18.0, 18.0, 28.0, 63.0, 58.0, 50.0, 42.0, 71.0, 92.0, 77.0, 77.0, 35.0, 21.0, 91.0, 97.0, 98.0, 98.0, 94.0, 70.0, 75.0, 63.0, 85.0, 45.0, 36.0, 17.0, 70.0, 43.0, 20.0, 56.0, 13.0, 19.0, 30.0, 15.0, 25.0, 2.0, 3.0, 43.0, 30.0, 32.0, 51.0, 78.0, 81.0, 51.0, 62.0, 44.0, 78.0, 62.0, 3.0, 27.0, 26.0, 28.0, 31.0, 51.0, 54.0, 53.0, 83.0, 80.0, 76.0, 52.0, 31.0, 
IC77, 6.0, 70.0, 29.0, 42.0, 25.0, 43.0, 52.0, 35.0, 50.0, 38.0, 26.0, 20.0, 93.0, 81.0, 85.0, 75.0, 88.0, 19.0, 51.0, 32.0, 69.0, 20.0, 18.0, 79.0, 27.0, 56.0, 31.0, 13.0, 81.0, 68.0, 40.0, 77.0, 58.0, 54.0, 63.0, 10.0, 16.0, 18.0, 75.0, 94.0, 69.0, 71.0, 48.0, 12.0, 80.0, 53.0, 52.0, 93.0, 25.0, 29.0, 37.0, 43.0, 78.0, 80.0, 87.0, 79.0, 28.0, 80.0, 54.0, 37.0, 36.0, 33.0, 64.0, 37.0, 77.0, 55.0, 4.0, 46.0, 7.0, 0.0, 24.0, 47.0, 27.0, 61.0, 94.0, 34.0, 52.0, 6.0, 12.0, 4.0, 45.0, 5.0, 14.0, 60.0, 53.0, 95.0, 86.0, 65.0, 17.0, 0.0, 20.0, 12.0, 72.0, 28.0, 44.0, 90.0, 55.0, 50.0, 62.0, 79.0, 89.0, 36.0, 76.0, 96.0, 38.0, 99.0, 83.0, 82.0, 95.0, 94.0, 92.0, 73.0, 44.0, 6.0, 13.0, 56.0, 61.0, 62.0, 69.0, 30.0, 66.0, 56.0, 11.0, 3.0, 26.0, 2.0, 55.0, 81.0, 44.0, 19.0, 3.0, 2.0, 38.0, 76.0, 61.0, 30.0, 5.0, 9.0, 50.0, 63.0, 31.0, 49.0, 1.0, 1.0, 62.0, 67.0, 28.0, 2.0, 1.0, 4.0, 53.0, 77.0, 86.0, 88.0, 86.0, 70.0, 76.0, 97.0, 99.0, 91.0, 95.0, 68.0, 63.0, 39.0, 70.0, 87.0, 51.0, 45.0, 26.0, 78.0, 54.0, 11.0, 30.0, 3.0, 57.0, 93.0, 59.0, 27.0, 23.0, 51.0, 84.0, 41.0, 22.0, 25.0, 75.0, 88.0, 29.0, 21.0, 18.0, 13.0, 36.0, 15.0, 43.0, 87.0, 45.0, 8.0, 11.0, 19.0, 31.0, 5.0, 74.0, 98.0, 68.0, 78.0, 
