"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
1.3824,0.2772,1.2984,-0.9314,1.1098,1.1968,2.4381,0.5253,2.2467,1.4345,1.0405,-0.3183,1.3669,-0.5565,0.5537,-0.0473,-1.0877,0.811,0.296,-0.1207,-0.9125,-0.2403,-2.3991,1.3638,-1.1714,-1.2055,-0.1635,2.0152,2.4867,1.3957,0.0132,-1.819,1.1333,0.714,-0.3035,0.347,-0.0695,1.2679,0.7084,2.4194,-0.7455,-0.7663,-1.4422,2.9248,-1.8778,-0.2561,0.4251,1.12,1.1268
1.2695,-0.1204,0.119,-0.8781,-0.1432,0.0892,1.0987,0.4575,2.3013,0.4869,1.4461,-0.7344,-0.6319,-0.9228,0.8704,-0.5208,-1.0543,0.4169,-0.1266,-0.3341,-0.5124,-1.208,-0.615,-0.1562,-0.7297,-1.5488,-0.3635,1.7867,2.0653,0.1527,-0.5298,0.0147,1.0733,0.6031,-0.7675,0.0478,1.5547,0.0999,1.2987,1.8062,0.4268,-1.0216,0.1494,1.975,-1.3207,0.363,-0.8659,1.0687,-0.0215
1.4152,0.8511,-0.423,0.3261,-0.0667,-0.465,-0.0417,0.5232,0.3286,-0.3339,0.8559,-1.7244,0.7946,-1.0499,1.1627,-0.6849,-1.2258,0.0291,-0.7579,-0.7275,-0.5637,0.3611,0.0228,1.0238,-1.0025,-0.4197,0.8633,0.9296,1.2442,1.7798,0.1987,-0.0849,-0.937,0.4955,0.0215,0.5465,0.3259,-0.5041,-0.1492,-0.2595,-0.2398,-0.722,-0.2799,0.5911,0.939,0.7237,-1.1725,1.1576,-0.1821
1.0934,-0.5513,0.0745,0.6447,0.2826,-0.0163,1.3984,0.289,-0.0224,0.9801,1.4946,-1.2774,0.7997,-0.518,1.2348,0.343,-0.8017,0.0262,-0.7114,-1.858,-0.7335,1.6433,-0.6358,-0.0117,-0.0629,-0.3219,-2.9909,-0.8609,0.8564,0.5861,-0.693,-0.9184,0.2973,-0.374,-0.7901,-0.0425,-0.9196,1.0826,-0.2318,0.3272,0.3967,-0.503,0.0437,0.3334,-0.2638,0.6222,0.3886,0.9342,-0.2009
0.4915,-0.9164,1.3298,0.1538,1.2141,-0.3066,-0.4255,0.715,0.319,-1.803,-0.0175,-2.2599,0.0457,0.0993,0.5008,0.5313,0.1414,-0.2527,-0.9291,-1.5198,1.003,-0.089,-1.3476,-1.4349,0.5757,-0.8046,-1.3522,1.3531,-0.1623,-0.4056,-1.0457,-1.1516,-1.6516,-0.9254,-1.0745,1.1948,-0.9529,0.2437,-0.5863,-0.1965,0.0331,0.1391,0.393,0.3014,0.4114,-1.1183,1.2091,0.7574,-1.0886
-0.2592,1.2201,1.2323,0.9248,0.6196,1.085,0.2111,1.0234,0.1654,-0.3175,0.3157,-1.1237,0.8747,-0.0882,1.1393,2.1158,-0.4878,0.2815,-1.5392,-0.26,1.454,0.4636,-0.1089,0.4003,0.64,1.1316,-0.1786,1.152,-0.4566,1.5654,-0.9134,-0.0462,-0.5847,-0.1939,0.7058,2.0637,-0.7672,0.8243,-0.8986,-0.8132,0.0536,0.5782,0.4099,0.0677,1.6204,-0.7632,1.4544,1.2743,-0.5887
-0.2125,1.0682,-0.5555,0.7231,0.6089,-0.1376,1.0504,0.5678,0.2178,1.1319,0.3037,-0.083,1.0024,-0.0129,0.8395,0.3585,-1.1857,-0.5703,-0.9878,-0.138,-0.0332,0.4278,0.3158,0.0256,0.5872,1.2627,0.675,0.0747,-1.1045,-0.2318,-1.5047,-0.5182,0.4127,0.3657,0.8026,-0.2398,0.9714,-1.0164,0.6097,-1.5332,-0.3303,-0.7808,1.0321,-1.1356,0.548,0.8303,-0.0701,0.5843,-0.4199
0.0625,-0.0412,-0.4713,1.4941,-0.0031,-1.232,-1.0863,-0.4238,0.1896,-0.0052,-0.9242,-0.0171,1.128,0.4564,0.1555,-0.2534,0.0266,-0.3249,-0.5903,-0.4495,1.3445,1.0676,1.2758,0.955,0.3338,0.4891,1.6566,-1.0402,-1.2003,-1.4508,-0.9931,-1.0411,0.6125,-1.0738,1.7507,-0.5977,0.4537,-1.1829,-0.2879,-1.1806,0.4957,-1.1414,-1.275,0.0076,0.5055,-0.5315,-0.7542,0.6804,-1.281
0.5961,-0.1824,0.0355,2.2922,-0.3734,1.3237,0.754,0.2036,-0.1594,0.7454,0.0302,0.4083,-0.0299,0.241,0.0429,0.7118,0.2847,0.2703,0.1235,0.5059,1.4678,0.8552,-1.3929,2.1982,1.5191,0.164,0.6084,-0.0481,-0.5912,-0.5322,-0.4057,-2.1137,0.8368,-0.0799,2.0656,0.1097,1.322,-0.9405,-0.9562,0.1247,-0.8638,-1.3421,-1.128,-1.66,-0.0398,-2.5428,0.7039,0.9129,-0.5162
0.1732,-0.2061,0.0037,0.5127,0.128,0.692,-0.7588,0.3008,1.2345,0.5376,-0.4182,1.3847,-0.7629,1.3751,0.7247,-1.5287,1.7058,-0.399,0.318,0.6362,0.4778,-0.6797,0.1051,0.2317,0.9061,-0.374,1.0776,1.1375,0.1553,-0.2386,-0.5964,-0.1967,-0.2585,0.3784,0.9577,-0.3037,0.5025,-1.6205,0.2372,-0.3488,0.0284,0.3261,-1.2649,-0.3996,0.4457,0.6383,2.1008,0.14,-0.6637
