"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.431,1.9122,-0.5608,-1.3277,0.3692,0.5632,-0.0483,-0.0354,-0.9686,0.076,0.1931,1.3008,-0.6271,0.0471,0.4782,1.0023,0.3316,-0.1264,-0.5386,0.1179,-0.0298,0.8397,-0.1943,2.3237,0.1772,0.525,-0.5183,-1.504,-0.0733,0.3758,-0.1993,-0.4108,0.5488,-0.8081,-1.2868,0.4495,-1.2766,1.2949,1.0336,0.7742,1.145,-0.2165,1.056,1.3839,0.4172,0.2626,1.5727,-0.3116,1.3192
-1.9364,1.483,-1.1387,-2.2199,0.1699,-0.2826,-1.2817,-0.6777,0.1401,-0.745,-1.6918,-0.1348,-0.8252,-0.2339,0.2317,-1.035,0.8777,1.1947,-0.5775,0.2131,0.0816,0.5613,0.3862,-0.1538,0.3249,-1.2491,0.6735,-1.4381,-0.3511,0.9291,-1.318,0.1847,1.0961,-1.5992,-0.9162,0.9991,0.1645,0.3406,0.4606,0.2649,0.5127,0.211,1.4015,0.8739,0.1849,0.5017,0.4337,0.1326,1.0131
-1.3283,0.8482,-0.2436,-1.6887,-1.1853,-0.0653,-0.561,0.6544,-1.2584,-0.6429,-1.0309,-2.1531,-0.55,-0.8633,-1.6493,-0.0981,0.4942,1.4946,0.7482,-0.2109,-0.4321,1.195,-0.5308,-0.8257,0.53,-1.9955,0.8263,-0.6196,-0.8945,-0.4552,-1.9869,-1.5571,0.5535,-0.9217,-0.8126,1.7188,0.9517,1.0821,0.3835,-0.2004,0.386,0.5086,2.1529,-0.4746,0.66,-0.5741,-2.1047,-0.2265,1.4544
-1.8299,1.2724,-1.5156,-1.1054,-0.8741,-0.0621,-1.2648,1.4397,-0.9446,-0.5397,-0.6765,-1.6888,-1.2256,-0.5165,-1.329,-0.0367,-0.1562,0.1446,0.0582,0.5372,-0.2929,0.9062,-0.7588,-1.796,-0.0331,-1.5147,-0.3295,-1.126,-0.8223,0.3588,-0.865,-0.6346,0.2514,-0.2816,-0.2423,1.5554,0.1059,-0.3889,0.597,0.6465,1.1529,1.0148,2.069,-0.6388,0.9077,-0.3064,-2.4377,-0.8201,0.4867
-1.8807,0.2418,-1.3675,-0.9489,-0.9327,1.6572,0.2805,0.2801,-0.2308,-0.5209,-0.8247,-0.7147,-0.6737,0.6296,0.059,0.7265,0.0121,0.1784,-0.1451,0.5885,-0.6094,0.0444,-1.4873,-0.6359,1.2097,-0.3546,-0.9702,-0.8372,-0.8469,0.374,-0.7591,0.0661,1.137,-0.4513,-0.1443,1.121,0.2705,0.3277,0.1262,1.3971,-0.0304,0.6993,1.2872,0.1384,0.6018,-0.8843,-2.2687,0.2048,-0.617
-1.3268,0.0786,-1.6818,0.1745,0.3774,0.5249,-0.5985,0.6384,-0.9694,-0.5276,-0.1284,0.9387,-0.0303,1.6251,1.0877,1.5079,0.4607,-0.8309,-0.586,-0.3016,-0.259,0.8857,-1.514,-0.9764,1.0425,0.4305,0.751,-1.7543,0.3798,0.6048,0.1157,-0.542,0.6754,-0.5553,0.82,1.6261,-0.7825,0.3983,1.2295,1.5393,0.0712,1.2133,-0.7584,1.505,2.1494,1.519,-1.2984,0.9364,-1.9833
-0.923,-0.8341,-1.3733,1.45,1.4467,1.8035,-0.3376,-0.4867,0.2777,-0.35,-0.3171,1.2971,2.0761,0.8884,0.2469,1.4687,-0.1415,0.3073,-0.2365,-0.079,-0.4481,-0.0893,-0.8627,-1.8409,0.9199,-1.2385,0.9211,-0.311,-0.2846,0.7693,-0.2325,-0.3506,1.1137,0.0601,-0.0455,1.5401,-0.638,0.2085,0.5417,1.179,0.0369,-1.1014,-0.2791,1.2536,2.0798,1.3662,0.3887,0.4816,-1.7358
-0.0927,-0.6813,-0.0965,1.3039,0.2289,1.1199,0.7768,-0.5202,-0.404,0.4024,1.0596,0.8332,0.349,0.2457,-0.2882,1.3194,0.4564,-0.0496,-0.8844,-1.2065,1.1215,0.5772,-0.1717,-0.606,0.2604,-0.9551,0.3525,-0.9348,1.3675,0.9527,-0.7224,-2.4758,-0.6966,0.2785,0.9265,-0.1488,0.0735,0.7897,0.535,0.7505,0.5242,-0.6951,0.615,1.1535,1.5042,1.9772,0.4436,-0.09,-0.3995
0.9797,-1.6179,-0.9219,0.3418,-0.2413,-1.112,1.4233,0.3353,0.8409,-0.4459,-0.4559,-0.1767,-0.8784,0.1038,-1.9345,-1.2873,0.3981,-0.5244,0.4956,-0.0996,1.623,-0.1679,0.6768,-1.3744,-0.5589,0.7513,0.8579,-0.2111,1.3303,-1.6709,-0.2926,-0.3992,0.361,1.402,1.026,-2.0653,1.0118,-0.8351,-0.2989,-1.1764,-0.6363,0.3934,-0.0214,0.5615,-0.941,0.3242,0.3188,-0.2604,-0.2792
1.0012,-1.7994,-0.8956,0.7976,-1.1433,-0.4106,1.4682,0.5764,0.1331,-0.7349,0.4434,2.1285,-0.0738,-0.1876,-1.131,-0.7357,-0.5634,-0.7053,0.3842,-1.0786,1.46,0.0377,-1.0167,-1.6628,-1.646,-0.5961,-0.4519,-0.7401,1.0913,-1.1628,0.7897,0.894,0.0071,0.7767,0.7031,-1.6806,-0.9878,-1.0493,-0.9059,-0.2391,-1.0925,1.2001,-0.6995,1.0073,-1.3387,-1.8868,-0.4706,-0.3615,-0.5383
-0.068,-0.2273,-0.7456,-0.0993,-0.1451,0.494,-0.2755,-1.1069,0.9827,-1.3166,-0.5084,-0.0427,-0.7656,0.9493,-0.5591,-0.6332,-0.0267,-0.6799,0.0871,-0.0393,0.1339,-0.5036,-0.3251,-0.8842,-1.1707,-1.6307,1.5582,0.4705,0.0339,0.4026,0.6816,1.0116,-1.4373,0.0835,0.615,-0.1476,-0.1348,-1.7275,-1.338,-1.1777,-1.9455,0.6728,-1.4007,-0.1292,-0.535,-1.7339,-1.4793,0.5627,-1.4233
0.0945,0.7848,-0.7856,-0.1828,-0.1855,-0.0721,0.6929,0.1134,0.272,-0.6549,-0.0338,-0.0173,-0.6614,0.4215,-0.4298,-1.2422,0.5266,0.2958,1.2473,-0.0095,0.2833,-0.544,0.7856,-0.3194,0.2917,0.3702,0.6058,0.1248,0.0384,-0.9881,0.0728,1.2576,0.1297,0.1975,-0.6297,-0.0175,-0.0821,-0.8445,-1.3147,0.4086,-1.0723,0.6187,-1.2969,-0.1379,-0.7378,-0.7637,0.0831,-0.0661,-1.8719
-0.5597,-0.0411,-0.3946,-0.7082,1.0788,-0.0907,-1.0175,-0.2335,-0.4391,-1.324,0.2146,-0.1766,0.8663,-1.0716,0.444,-0.0155,-0.858,0.653,-0.1344,-0.3975,-0.8665,0.2026,1.4815,-0.3165,0.4714,-0.0248,0.4319,-0.3906,-0.7029,-0.2862,-0.3824,1.2183,-1.2305,-0.0858,-0.1126,0.8917,-0.9151,-1.0708,-1.7886,-0.4523,0.0876,1.1789,-0.8287,-0.722,-0.5832,1.1889,-1.163,-2.6663,-1.8732
